940,0
967,0
939,0
934,0
940,0
933,0
966,0
969,0
942,0
947,0
964,0
946,0
940,0
939,0
958,0
936,0
936,0
967,0
970,0
927,0
957,0
920,0
928,0
970,0
964,0
936,0
961,0
929,0
920,0
946,0
968,0
940,0
933,0
922,0
940,0
966,0
958,0
927,0
946,0
964,0
964,0
946,0
968,0
946,0
949,0
949,0
965,0
920,0
944,0
929,0
953,0
922,0
939,0
956,0
966,0
968,0
963,0
940,0
963,0
970,0
936,0
940,0
933,0
927,0
925,0
932,0
959,0
935,0
921,0
960,0
921,0
960,0
954,0
943,0
958,0
954,0
957,0
935,0
936,0
945,0
970,0
962,0
933,0
924,0
964,0
957,0
951,0
959,0
958,0
932,0
940,0
943,0
933,0
922,0
963,0
933,0
936,0
920,0
942,0
959,0
936,0
932,0
943,0
966,0
934,0
954,0
957,0
924,0
930,0
929,0
957,0
940,0
929,0
926,0
928,0
931,0
954,0
956,0
947,0
953,0
938,0
927,0
968,0
936,0
923,0
924,0
945,0
968,0
959,0
959,0
921,0
943,0
946,0
970,0
923,0
968,0
966,0
928,0
951,0
928,0
930,0
954,0
926,0
944,0
969,0
939,0
947,0
922,0
950,0
933,0
951,0
934,0
948,0
961,0
955,0
947,0
947,0
957,0
935,0
926,0
934,0
956,0
928,0
935,0
969,0
953,0
924,0
955,0
948,0
968,0
926,0
968,0
939,0
930,0
939,0
938,0
946,0
964,0
942,0
938,0
960,0
969,0
929,0
939,0
920,0
961,0
922,0
926,0
924,0
953,0
943,0
963,0
952,0
933,0
926,0
952,0
960,0
935,0
936,0
962,0
945,0
943,0
964,0
967,0
967,0
925,0
967,0
938,0
970,0
966,0
939,0
921,0
940,0
933,0
947,0
956,0
936,0
947,0
924,0
938,0
938,0
929,0
940,0
956,0
936,0
929,0
968,0
957,0
933,0
959,0
950,0
926,0
921,0
962,0
946,0
947,0
960,0
925,0
952,0
934,0
969,0
933,0
940,0
969,0
930,0
956,0
958,0
952,0
964,0
959,0
966,0
953,0
964,0
934,0
936,0
922,0
946,0
934,0
952,0
939,0
963,0
965,0
964,0
933,0
951,0
931,0
964,0
936,0
927,0
946,0
955,0
924,0
925,0
952,0
934,0
961,0
925,0
961,0
923,0
920,0
934,0
968,0
938,0
933,0
934,0
955,0
964,0
951,0
929,0
947,0
939,0
941,0
952,0
956,0
939,0
921,0
935,0
935,0
967,0
944,0
945,0
942,0
942,0
967,0
959,0
953,0
968,0
955,0
960,0
945,0
926,0
924,0
922,0
963,0
920,0
950,0
950,0
924,0
967,0
925,0
920,0
929,0
925,0
969,0
968,0
931,0
955,0
954,0
967,0
940,0
925,0
943,0
942,0
927,0
948,0
946,0
964,0
944,0
943,0
936,0
946,0
947,0
970,0
942,0
920,0
937,0
961,0
950,0
956,0
970,0
945,0
961,0
931,0
960,0
926,0
931,0
951,0
924,0
921,0
961,0
960,0
964,0
970,0
939,0
935,0
923,0
965,0
946,0
928,0
928,0
954,0
963,0
934,0
969,0
966,0
966,0
936,0
943,0
928,0
922,0
932,0
956,0
947,0
956,0
931,0
931,0
927,0
938,0
933,0
964,0
921,0
968,0
947,0
966,0
933,0
943,0
941,0
945,0
929,0
955,0
946,0
930,0
953,0
952,0
948,0
958,0
924,0
951,0
957,0
948,0
926,0
931,0
964,0
963,0
939,0
959,0
929,0
952,0
941,0
924,0
939,0
964,0
926,0
941,0
957,0
957,0
953,0
958,0
944,0
928,0
955,0
921,0
920,0
966,0
935,0
923,0
939,0
960,0
943,0
953,0
944,0
951,0
934,0
928,0
946,0
927,0
944,0
959,0
956,0
948,0
934,0
920,0
952,0
931,0
955,0
967,0
962,0
956,0
922,0
920,0
933,0
946,0
940,0
938,0
935,0
932,0
959,0
937,0
922,0
948,0
942,0
960,0
962,0
969,0
943,0
969,0
929,0
945,0
926,0
964,0
950,0
941,0
938,0
925,0
948,0
964,0
928,0
964,0
955,0
925,0
965,0
960,0
922,0
961,0
958,0
956,0
926,0
941,0
949,0
954,0
966,0
954,0
957,0
924,0
942,0
951,0
954,0
942,0
965,0
953,0
930,0
961,0
960,0
931,0
969,0
929,0
932,0
956,0
962,0
932,0
940,0
929,0
928,0
956,0
935,0
955,0
953,0
948,0
935,0
946,0
941,0
937,0
962,0
939,0
949,0
935,0
954,0
921,0
933,0
952,0
942,0
959,0
940,0
920,0
920,0
961,0
964,0
970,0
956,0
966,0
935,0
944,0
939,0
924,0
922,0
928,0
958,0
952,0
920,0
941,0
940,0
930,0
944,0
920,0
922,0
937,0
960,0
928,0
943,0
939,0
928,0
950,0
937,0
920,0
945,0
929,0
950,0
947,0
925,0
962,0
970,0
970,0
965,0
970,0
951,0
928,0
957,0
929,0
955,0
965,0
940,0
933,0
939,0
968,0
927,0
942,0
925,0
933,0
937,0
967,0
963,0
957,0
925,0
923,0
937,0
957,0
934,0
936,0
936,0
942,0
965,0
948,0
944,0
931,0
966,0
943,0
934,0
940,0
947,0
929,0
934,0
968,0
958,0
969,0
951,0
966,0
945,0
957,0
956,0
942,0
929,0
960,0
958,0
959,0
921,0
936,0
968,0
928,0
956,0
929,0
962,0
950,0
927,0
962,0
966,0
929,0
964,0
936,0
959,0
965,0
923,0
921,0
962,0
940,0
924,0
968,0
944,0
931,0
939,0
951,0
943,0
939,0
968,0
958,0
924,0
942,0
936,0
951,0
923,0
959,0
944,0
928,0
928,0
933,0
928,0
960,0
950,0
941,0
938,0
955,0
953,0
922,0
939,0
926,0
942,0
948,0
925,0
951,0
948,0
923,0
921,0
922,0
936,0
934,0
928,0
931,0
944,0
941,0
950,0
964,0
964,0
970,0
928,0
964,0
939,0
942,0
967,0
928,0
963,0
940,0
924,0
961,0
927,0
940,0
924,0
950,0
938,0
934,0
935,0
958,0
927,0
932,0
965,0
931,0
933,0
964,0
962,0
927,0
946,0
923,0
936,0
948,0
944,0
965,0
939,0
929,0
946,0
946,0
928,0
939,0
949,0
961,0
934,0
945,0
925,0
966,0
963,0
963,0
966,0
962,0
956,0
956,0
953,0
960,0
963,0
930,0
921,0
936,0
957,0
934,0
957,0
964,0
924,0
969,0
968,0
968,0
936,0
932,0
969,0
935,0
937,0
951,0
946,0
970,0
954,0
946,0
931,0
954,0
967,0
921,0
947,0
929,0
947,0
945,0
952,0
947,0
920,0
927,0
925,0
965,0
966,0
948,0
951,0
952,0
944,0
935,0
952,0
937,0
950,0
945,0
926,0
949,0
966,0
952,0
969,0
940,0
941,0
933,0
927,0
923,0
953,0
929,0
928,0
962,0
958,0
956,0
951,0
927,0
959,0
958,0
929,0
946,0
950,0
965,0
970,0
921,0
963,0
957,0
958,0
